Id,Prompt_Norm,Concept_Norm,Dot_Product,Cosine_Sim,Token_Confidence,Prompt_Length,Collapse_Alpha,Optimal_Alpha,Success
5a8799c55542996e4f308877,494.6860046386719,417.66265869140625,196771.140625,0.9523710012435913,0.12297579646110535,185,1.1280026129071643,0.0,False
5adcaa7f5542990d50227cdb,551.47509765625,425.4512023925781,216151.09375,0.9212589859962463,0.12707117199897766,238,1.1941473705254968,0.0,False
5ae6179b5542992663a4f25b,569.3905639648438,418.68084716796875,225908.625,0.9476314187049866,0.06429746001958847,97,1.2887439030811072,0.0,False
5ae5b06e554299546bf82f2a,478.6190185546875,403.8211364746094,183993.125,0.9519686102867126,0.30544525384902954,192,1.1282971788956087,0.0,False
5aba89365542994dbf019932,562.2081909179688,381.572021484375,205341.84375,0.9572024345397949,0.06090687960386276,124,1.4103419093634153,0.0,False
5ade982f554299728e26c753,473.436767578125,393.9675598144531,172370.65625,0.9241466522216797,0.09980269521474838,101,1.110560979359895,0.0,False
5ac401bb55429919431738f4,560.2395629882812,386.4599304199219,207379.53125,0.9578282237052917,0.06749124825000763,165,1.3885353661708457,0.0,False
5a8a07725542992d82986e5b,527.8103637695312,402.37139892578125,197162.71875,0.928367018699646,0.1296345591545105,110,1.2177849212563427,0.0,False
5a7b55bc55429927d897bf98,497.93634033203125,364.5566101074219,167044.15625,0.9202218055725098,0.12143108248710632,104,1.2569017552059993,0.0,False
5a769b115542993569682c51,523.7044677734375,429.4622497558594,216309.203125,0.9617533683776855,0.19733823835849762,110,1.172802836547741,0.0,False
5ae5736e5542990ba0bbb2b3,504.9891052246094,374.3716125488281,168962.46875,0.8937278985977173,0.06950563192367554,168,1.2055477761641995,0.0,False
5ae2125e554299495565d9db,478.4400329589844,380.5933837890625,171734.125,0.9431219696998596,0.19093738496303558,98,1.1855889231928671,0.0,False
5adfc06d55429906c02daa2a,508.6417236328125,396.9163818359375,193116.5,0.9565515518188477,0.4126141667366028,186,1.2258048465520825,0.0,False
5a7b22f8554299042af8f6ff,523.7505493164062,351.11737060546875,174452.109375,0.9486355781555176,0.11924850940704346,148,1.415049375050385,0.0,False
5a72aec45542994cef4bc3d7,498.22509765625,370.82122802734375,173501.84375,0.939104437828064,0.30429011583328247,171,1.2617546636478016,0.9068861644968575,True
5ab8a7f65542991b5579efca,520.1228637695312,414.5370178222656,205728.03125,0.95416659116745,0.1748354583978653,182,1.1972003427219462,0.0,False
5ae2c4d75542991a06ce98d0,452.3468933105469,402.4710388183594,168595.109375,0.9260591268539429,0.2533867657184601,261,1.0408201777048252,0.0,False
5ac11139554299294b219083,562.8207397460938,398.8664855957031,215192.15625,0.9585810303688049,0.13559721410274506,167,1.352606107115546,0.0,False
5a8a09ff5542992d82986e6b,577.5231323242188,385.0045166015625,199845.015625,0.8987897038459778,0.04659485071897507,74,1.3482228150268463,0.0,False
5ab5052a5542990594ba9ccf,571.520751953125,391.304443359375,214710.1875,0.9600765705108643,0.07875922322273254,158,1.4022423916085591,0.0,False
5a775bab5542994aec3b72a8,530.0985107421875,411.3335266113281,202272.21875,0.9276530146598816,0.20712657272815704,112,1.1954957050581039,0.0,False
5ae4eb9255429908b63264ba,484.7262878417969,396.0425720214844,179123.59375,0.9330702424049377,0.1883021891117096,367,1.1420077450442017,0.0,False
5a8a57fe55429930ff3c0da0,495.8301086425781,390.74017333984375,176293.078125,0.9099432229995728,0.14810948073863983,149,1.1546733199219585,0.0,False
5a8ce851554299441c6b9f6c,525.4468994140625,369.3191833496094,185088.1875,0.9537795782089233,0.13085077702999115,264,1.356984757438763,0.0,False
5a7e31c055429934daa2fbee,484.7618713378906,414.30828857421875,188386.09375,0.9379868507385254,0.22387531399726868,71,1.0974925916959555,0.017148321745249304,True
5ae4d1a355429913cc204513,559.6875,386.81365966796875,207444.40625,0.9581959247589111,0.04619693383574486,90,1.386430565703361,0.0,False
5ae763aa5542995703ce8c09,508.9118347167969,381.1820983886719,184751.765625,0.9523872137069702,0.09232525527477264,163,1.2715211969777307,0.0,False
5ae72b96554299572ea5474e,501.6375427246094,409.4809875488281,197704.875,0.9624841809272766,0.4583984315395355,145,1.1790979769514272,0.0,False
5adfee9c55429906c02daa8a,473.56793212890625,397.0282287597656,173727.34375,0.9239841103553772,0.24695993959903717,109,1.1021111772983154,0.0,False
5ab8ee805542991b5579f051,515.7915649414062,414.8830261230469,200349.125,0.9362407922744751,0.2828875482082367,194,1.1639548002655433,0.0,False
5a7a06525542990198eaf04f,493.77301025390625,427.65509033203125,198048.96875,0.9378893375396729,0.23924000561237335,127,1.0828923702745685,0.0,False
5a732aaa5542992359bc325a,447.6950378417969,394.51824951171875,163888.0625,0.9278931617736816,0.18692660331726074,224,1.0529630368545726,0.0,False
5a7a70b355429941d65f2647,519.822509765625,391.8440246582031,193110.984375,0.948066234588623,0.17923986911773682,116,1.2577100193707496,0.0,False
5ab928c255429934fafe6e6e,526.5753784179688,413.8803405761719,211031.484375,0.9683043956756592,0.12720580399036407,161,1.2319629813697315,0.0,False
5ab58ee6554299488d4d99d6,507.435791015625,413.71435546875,197940.5,0.9428725242614746,0.13484570384025574,209,1.156467630719219,0.0,False
5a79ad485542994bb9457036,525.4832153320312,411.3696594238281,207138.859375,0.9582315683364868,0.20493409037590027,138,1.22404410346501,0.0,False
5a7d2b5755429907fabef0c2,478.47308349609375,381.24090576171875,173281.96875,0.9499404430389404,0.363316148519516,215,1.1922144688320966,0.0,False
5a8838635542997e5c09a5a9,502.7568664550781,411.1918029785156,197968.40625,0.95762038230896,0.26774492859840393,90,1.17086544668449,0.0,False
5a7fa5b05542994857a7679b,583.721923828125,396.277099609375,222559.390625,0.9621459245681763,0.04699601233005524,99,1.4172549161272188,0.0,False
5a7df1095542990b8f503afe,562.642822265625,377.86700439453125,203431.53125,0.9568558931350708,0.16752614080905914,51,1.4247554492624446,0.022261803894725696,True
5a74b4dc55429979e2882a00,595.3045043945312,404.9837646484375,230511.921875,0.9561291933059692,0.04197407886385918,73,1.4054589493541,0.0,False
5a77c58b55429967ab105281,512.6591186523438,407.0719909667969,193495.53125,0.9271948933601379,0.16024388372898102,76,1.1676925164027405,0.0,False
5a8e42d15542995a26add4a6,528.9356689453125,411.405029296875,206279.1875,0.9479447603225708,0.09504502266645432,71,1.2187544630585252,0.0,False
5a8888e35542997e5c09a5f6,510.02978515625,401.7027282714844,195688.234375,0.9551341533660889,0.28423774242401123,164,1.2127049548627198,0.0,False
5a77ddb855429967ab1052d8,569.3955078125,412.859130859375,227773.71875,0.9689193964004517,0.07880156487226486,306,1.3362872492122624,0.0,False
5a832fdd55429954d2e2ec4f,527.8985595703125,425.4640808105469,214782.3125,0.9562801122665405,0.08468300849199295,291,1.1865135750484865,0.0,False
5a7dbf4e5542990b8f503a68,537.3656616210938,413.0603332519531,211198.3125,0.9514961838722229,0.2363956719636917,127,1.237837004644679,0.0,False
5a862c38554299211dda2a9a,499.4251708984375,400.94500732421875,192264.625,0.9601612091064453,0.15406206250190735,232,1.1959961053352437,0.0,False
5a7509175542993748c897a3,507.10205078125,408.8212890625,199316.796875,0.9614241123199463,0.0893954411149025,162,1.1925508125164759,0.0,False
5adc6c4c5542994650320ce0,560.879150390625,416.13531494140625,224298.921875,0.9609997868537903,0.40334799885749817,125,1.2952632372142874,0.0,False
5ae3e59a5542994393b9e79e,546.9483032226562,370.19635009765625,189213.96875,0.9344902634620667,0.10051088780164719,78,1.3806669531004294,0.0,False
5ae0ba15554299603e41844d,538.8145751953125,399.4460754394531,205485.140625,0.954735279083252,0.146988645195961,63,1.2878465081746024,0.0,False
5adecc7755429975fa854f9d,520.5687866210938,410.4019470214844,203065.890625,0.950494110584259,0.17287090420722961,238,1.2056414073185442,0.0,False
5ab30d1155429976abd1bc3d,531.4599609375,393.4241027832031,200394.96875,0.9584187269210815,0.11735907942056656,146,1.294687298770962,0.0,False
5ae819ac55429952e35eaa16,482.15869140625,399.9420471191406,183171.84375,0.9498863816261292,0.19537188112735748,124,1.145155824723509,0.0,False
5a7543d555429916b01642ce,482.4919738769531,362.39581298828125,163852.6875,0.9370878338813782,0.1662769466638565,223,1.2476340715310086,0.15595425894137607,True
5ac170af5542994d76dcce20,451.6677551269531,402.4009094238281,171036.4375,0.9410455226898193,0.31437963247299194,60,1.056259760074659,0.0,False
5abd0803554299700f9d7979,557.9594116210938,453.81585693359375,240888.1875,0.9513344764709473,0.4039390981197357,282,1.1696506610107396,0.0,False
5a8488f45542992a431d1a47,522.0576171875,422.4620056152344,210467.65625,0.9542875289916992,0.05719656124711037,117,1.1792613144986275,0.0,False
5ab762fb55429928e1fe3857,521.7138671875,419.9808044433594,203786.109375,0.9300638437271118,0.2763631343841553,191,1.1553556587387905,0.0,False
5a8f54215542992414482a54,503.8385009765625,405.32525634765625,196914.25,0.9642332196235657,0.31241047382354736,109,1.1985876915161415,0.0,False
5a89d26b5542992e4fca83d1,488.2807312011719,377.60772705078125,171523.3125,0.9302778840065002,0.28693699836730957,213,1.2029329188999365,0.0,False
5ac4a7615542996feb3fe92a,496.8367004394531,382.1378173828125,179162.984375,0.9436578750610352,0.0816739946603775,268,1.2268974122671803,0.0,False
5a7eb22655429930675135cb,468.6504821777344,373.2557678222656,165429.328125,0.9457076191902161,0.10596465319395065,185,1.1874065790867407,0.0,False
5abd09585542996e802b469b,551.8880615234375,406.21282958984375,196053.453125,0.8745201826095581,0.12199675291776657,78,1.1881389256293766,0.0,False
5a8babf05542996e8ac8899e,506.0039367675781,440.9367980957031,205774.9375,0.922278881072998,0.26184800267219543,381,1.0583755299053923,0.0,False
5a7a230e5542996a35c170ee,505.81011962890625,396.3162536621094,179999.3125,0.8979278802871704,0.07978113740682602,135,1.1460064935899679,0.0,False
5ae365205542990afbd1e12d,544.0947265625,376.31182861328125,197892.359375,0.9665105938911438,0.1627020537853241,151,1.397440375547277,0.0,False
5ae7936d5542997ec27276a7,528.0326538085938,403.8056335449219,191172.65625,0.8965871930122375,0.28833478689193726,193,1.1724140852974845,0.0,False
5a79f6ca554299029c4b5f90,503.2752685546875,422.67730712890625,202203.84375,0.9505499005317688,0.12797898054122925,237,1.131804830571985,0.0,False
5a81736255429903bc27b96e,511.3277893066406,402.34686279296875,193243.40625,0.9393007755279541,0.6078003644943237,112,1.1937226801226268,0.0,False
5ac3adc35542995ef918c1e2,548.641357421875,456.2150573730469,235804.0,0.9420913457870483,0.1421469897031784,449,1.1329531147196146,0.017702392417493978,True
5ae1ab715542997f29b3c0f7,528.60986328125,434.6424560546875,220381.21875,0.959195613861084,0.07734930515289307,217,1.166568615199912,0.0,False
5ae1d1a55542997f29b3c138,479.6086730957031,399.1238708496094,182400.984375,0.9528672695159912,0.3691405951976776,200,1.1450165710165519,0.0,False
5ab613985542992aa134a418,487.0486145019531,427.47796630859375,198213.875,0.9520241618156433,0.1974692940711975,166,1.0846923635811372,0.0,False
5ab7ee895542995dae37e9f6,505.0168151855469,382.32220458984375,184126.90625,0.9536343812942505,0.2491372525691986,149,1.2596741362146977,0.0,False
5ac2680055429963665199a8,512.1231079101562,421.5882263183594,203570.671875,0.9428712725639343,0.18235310912132263,142,1.1453501111149609,0.0,False
5ac298f9554299657fa28fc9,508.3042297363281,423.07232666015625,203676.71875,0.9471157789230347,0.3558669984340668,174,1.1379211042708413,0.0,False
5a81f49c5542995ce29dcc9a,507.52593994140625,415.43890380859375,194537.625,0.9226526021957397,0.19284163415431976,352,1.1271696388172767,0.0,False
5ae234005542994d89d5b392,489.9674987792969,386.0850524902344,178906.390625,0.9457483291625977,0.15581953525543213,118,1.2002172879575341,0.0,False
5a7b9a8a554299042af8f78d,511.207275390625,405.79986572265625,201149.5,0.9696389436721802,0.2837684750556946,212,1.2215047478560022,0.0,False
5ae51fa25542992663a4f11f,520.16357421875,363.9295654296875,178720.140625,0.9440960884094238,0.2670755088329315,160,1.3493941397967932,0.0,False
5a7e355055429934daa2fbf4,527.4754638671875,396.1897888183594,198572.25,0.9501955509185791,0.13677380979061127,247,1.265062553541236,0.0,False
5a8d18fb5542994ba4e3dbf2,474.7842102050781,402.02728271484375,182540.0,0.9563266038894653,0.09948817640542984,117,1.12939794474281,0.0,False
5a82a1ae55429954d2e2eb89,526.2546997070312,396.7970886230469,197447.84375,0.9455574750900269,0.14148375391960144,180,1.2540517002330025,0.0,False
5a803d695542996402f6a494,508.1615905761719,406.58575439453125,195436.96875,0.9459162950515747,0.3143559992313385,344,1.1822311598316786,0.0,False
5a7555215542996c70cfaee1,494.2347412109375,432.140869140625,200750.515625,0.9399354457855225,0.18330354988574982,259,1.0749938687969947,0.0,False
5a83c9445542992ef85e2360,514.5355834960938,414.09930419921875,198044.21875,0.9294846653938293,0.16969145834445953,147,1.1549233650302269,0.0,False
5ae33a3b5542992f92d8224a,506.330078125,401.5307312011719,193594.15625,0.9522253274917603,0.20684324204921722,189,1.2007557206522002,0.0,False
5a8eabf755429917b4a5bdaa,532.4701538085938,404.69000244140625,204736.046875,0.9501158595085144,0.2474997192621231,94,1.250113261370456,0.0,False
5ae82c3d55429952e35eaa75,476.9769592285156,392.5291748046875,178811.796875,0.9550515413284302,0.2350473552942276,160,1.160519079299795,0.0,False
5abbf64055429965836003bc,498.320556640625,398.7188720703125,188537.71875,0.948904812335968,0.3354024887084961,134,1.1859453149516497,0.0,False
5aba33985542994dbf0198c3,543.0867919921875,425.7884826660156,219208.28125,0.9479683041572571,0.1270434409379959,187,1.2091192547269347,0.0,False
5a858dc85542997b5ce40002,514.8642578125,406.9129333496094,200326.953125,0.956192135810852,0.17685462534427643,176,1.2098635651202003,0.0,False
5ab587ad5542992aa134a34b,506.35137939453125,436.20465087890625,210279.703125,0.9520397782325745,0.11619634181261063,269,1.105138659851074,0.0,False
5a8d8f77554299068b959d3e,495.5142822265625,404.2465515136719,190127.75,0.9491678476333618,0.2515895664691925,104,1.1634637623318842,0.0,False
5a73d4385542992d56e7e3b1,522.9276733398438,376.97100830078125,186316.3125,0.9451512098312378,0.25953030586242676,159,1.311097465233552,0.0,False
5a8790785542993e715abfac,576.657958984375,365.1794128417969,201229.28125,0.9555790424346924,0.1534450501203537,105,1.5089630452154494,0.0,False
5a79e3555542994bb945712f,511.6129150390625,407.13092041015625,196763.125,0.9446438550949097,0.13075432181358337,94,1.1870678347327759,0.0,False
5a8d09a955429941ae14df71,483.12054443359375,410.8384094238281,184478.4375,0.929435133934021,0.16507300734519958,154,1.0929581508418742,0.0,False
5ab97c0255429970cfb8eb1f,497.7208251953125,395.58953857421875,186286.453125,0.9461296796798706,0.14001156389713287,174,1.1903965996461412,0.0,False
5a89761d5542995153361310,495.3161315917969,420.6006164550781,197275.90625,0.9469382762908936,0.1424316018819809,100,1.1151524358287959,0.0,False
5ab28156554299449642c8ce,496.79779052734375,397.3157043457031,188799.03125,0.9564987421035767,0.3227538466453552,211,1.1959920664400043,0.0,False
5a7bacf35542997c3ec9724b,539.2074584960938,425.1395568847656,216613.46875,0.9449266195297241,0.31888964772224426,176,1.1984569158204943,0.0,False
5a8016215542992bc0c4a6a3,514.2407836914062,400.4256286621094,195766.0625,0.9507121443748474,0.060870468616485596,112,1.2209381767298884,0.0,False
5a7a99db55429941d65f26ea,521.6115112304688,416.0610046386719,207561.40625,0.95640629529953,0.11134538054466248,180,1.1990369800721645,0.0,False
5ab2beba554299166977408f,504.8890380859375,418.9850158691406,200919.03125,0.949787974357605,0.13442344963550568,121,1.1445218607841796,0.0,False
5a79186f55429907847277af,510.0858459472656,410.5533142089844,200472.21875,0.9572852849960327,0.18420854210853577,138,1.1893647758091312,0.0,False
5a7a7e9f5542994f819ef1f4,447.37310791015625,412.0424499511719,173854.46875,0.9431353211402893,0.25454047322273254,394,1.02400466868461,0.0,False
5ae53fcb55429960a22e029e,499.502685546875,394.00189208984375,179777.53125,0.9134805202484131,0.1003321185708046,70,1.1580806293289367,0.0,False
5a81ff1a554299676cceb1c2,514.7284545898438,413.35333251953125,199861.171875,0.9393528699874878,0.12499646842479706,188,1.1697297696745972,0.0,False
5a7c5de155429935c91b5179,527.2892456054688,383.76611328125,192235.15625,0.9499861598014832,0.03489471971988678,61,1.30526762921002,0.0,False
5ae0d85d5542990adbacf67e,478.3594665527344,378.9483947753906,170709.0,0.9417203664779663,0.2436417043209076,105,1.1887657248708177,0.0,False
5ac19b2c55429963665198b6,508.7086181640625,417.7945861816406,200284.625,0.9423575401306152,0.15810473263263702,150,1.1474188902200566,0.0,False
5a8038b55542996402f6a485,503.0771179199219,388.3400573730469,180750.421875,0.9251935482025146,0.15128275752067566,136,1.198546639904025,0.0,False
5abbc58455429931dba14502,539.2338256835938,409.32037353515625,210164.09375,0.9521777629852295,0.2896862328052521,141,1.254387725901891,0.0,False
5ae4075b55429970de88d87a,505.7250671386719,423.399658203125,203838.0625,0.9519634246826172,0.2580512762069702,131,1.1370623418567,0.0,False
5a8622ae554299211dda2a7e,505.2965393066406,419.0648498535156,195664.796875,0.9240279197692871,0.1469380110502243,96,1.1141668348794402,0.0,False
5ae17daa55429901ffe4aea9,558.4302978515625,380.58447265625,200883.40625,0.9452007412910461,0.09160599112510681,79,1.386889730804651,0.0,False
5ac4f04e5542995c82c4ad81,489.2019958496094,413.7810363769531,192971.34375,0.9533097147941589,0.29485005140304565,109,1.1270719851738742,0.0,False
5a83aaeb5542996488c2e483,470.24847412109375,403.16668701171875,181580.09375,0.9577589631080627,0.10971244424581528,287,1.1171177596635653,0.0,False
5a8333115542993344745feb,529.9578247070312,396.6904602050781,202383.515625,0.9626802206039429,0.2417156994342804,119,1.2860907741781562,0.0,False
5ac322c95542995ef918c117,516.8283081054688,370.6822814941406,180839.65625,0.9439425468444824,0.2695905268192291,101,1.3161034211376315,0.02056411595527549,True
5ae28b76554299495565daa8,514.6593627929688,394.4925231933594,190830.5,0.9399163126945496,0.47340264916419983,147,1.2262251950851346,0.0,False
5a7412b655429979e28828a1,545.43505859375,411.8799743652344,216371.515625,0.9631332159042358,0.17991496622562408,208,1.2754361821855833,0.0,False
5abefbc15542990832d3a117,496.462646484375,412.2215270996094,184822.375,0.9031029939651489,0.07480151206254959,184,1.0876601349578419,0.0,False
5ae4cda05542990ba0bbb148,499.95770263671875,372.4848937988281,173512.3125,0.931726336479187,0.08652622252702713,141,1.2505842902761375,0.0,False
5ae73d505542991e8301cc2c,530.19189453125,388.4122619628906,196072.46875,0.9521176815032959,0.18605192005634308,126,1.2996629941514404,0.0,False
5ac1b3a75542994ab5c67dd2,543.7132568359375,426.9456787109375,215598.125,0.9287577271461487,0.07228623330593109,189,1.1827684601867656,0.0,False
5abeafbb5542997ec76fd347,537.5797119140625,392.41650390625,195514.265625,0.9268049001693726,0.1370939314365387,190,1.2696497236094797,0.0,False
5a843de75542992ef85e23b4,501.27496337890625,414.65753173828125,200417.625,0.9642070531845093,0.15940213203430176,289,1.1656194748136883,0.0,False
5a74a8fa55429929fddd8497,492.0229797363281,413.731689453125,190984.09375,0.9381948113441467,0.2117895931005478,187,1.1157313213318467,0.0,False
5ab801da5542990e739ec7c9,547.2821655273438,377.50201416015625,193465.46875,0.9364248514175415,0.10431062430143356,82,1.3575783818169456,0.0,False
5ab661ac5542995eadeeffb1,472.47552490234375,380.3067932128906,169661.5,0.9442128539085388,0.20735576748847961,134,1.1730462519463898,0.0,False
5a886b7555429938390d3f4d,490.5992126464844,399.75634765625,182716.0,0.9316534996032715,0.24462834000587463,216,1.143367496544505,0.0,False
5ae3c0cc5542992f92d82369,512.01806640625,398.5517883300781,190960.53125,0.9357795119285583,0.10020856559276581,182,1.2021927091716034,0.0,False
5a7dedef5542995f4f40231a,543.2125854492188,405.9512023925781,209531.46875,0.9501794576644897,0.05777515098452568,95,1.271456753841861,0.0,False
5ac38bf355429939154137ba,511.83636474609375,415.5828857421875,197874.015625,0.9302506446838379,0.09816384315490723,140,1.1457067149524693,0.0,False
5a7244955542990c210a408a,487.43804931640625,418.2284240722656,193923.765625,0.9512573480606079,0.2357555329799652,146,1.108674209268601,0.0,False
5ae3f1fb5542995ad6573cc1,515.5284423828125,373.44317626953125,174685.359375,0.9073594808578491,0.12438567727804184,253,1.2525857054819194,0.0,False
5ade895955429975fa854ef5,485.8348388671875,388.7776184082031,177263.75,0.9384908080101013,0.24732373654842377,154,1.1727823530154322,0.0,False
5a71419f5542994082a3e70d,497.1159362792969,395.98651123046875,183556.3125,0.9324624538421631,0.15700510144233704,206,1.1706000530502974,0.0,False
5a881d2355429938390d3eeb,533.5221557617188,400.7532043457031,205504.96875,0.9611537456512451,0.6055421829223633,156,1.2795825817469981,0.0,False
5ae4d3a55542990ba0bbb164,510.675537109375,410.923583984375,200838.015625,0.9570614099502563,0.231735959649086,260,1.189388642526142,0.0,False
5ab41b8c5542996a3a969f40,507.6888732910156,421.4174499511719,203076.140625,0.9491803646087646,0.1533704698085785,208,1.1434939510904292,0.0,False
5abd0d635542992ac4f381b8,463.2934875488281,432.7093505859375,191751.15625,0.9565011858940125,0.15634028613567352,512,1.0241072274403944,0.0,False
5a8e494e5542995a26add4c8,480.4045715332031,397.550048828125,177807.03125,0.9310007095336914,0.10927752405405045,218,1.1250331216780611,0.0,False
5adf8ade5542993344016ce8,519.7881469726562,400.4696960449219,197587.09375,0.949210524559021,0.09267230331897736,190,1.2320242525031309,0.0,False
5a79ced45542994bb94570cb,540.3082885742188,415.81707763671875,213646.515625,0.9509372711181641,0.22710174322128296,153,1.2356377572309691,0.0,False
5ab5d9af554299494045f07e,503.11724853515625,392.5966491699219,183267.15625,0.9278309941291809,0.08218776434659958,138,1.1890263081366017,0.0,False
5a7211e655429971e9dc923c,527.519775390625,414.12921142578125,207315.34375,0.9489794373512268,0.15948323905467987,216,1.2088146516237936,0.0,False
5ab465095542991751b4d75a,516.0104370117188,397.5494384765625,191171.03125,0.9319068193435669,0.16572506725788116,93,1.209594474127137,0.0,False
5ae0038655429925eb1afbe0,505.16107177734375,407.0658874511719,191338.21875,0.9304801225662231,0.20677578449249268,158,1.1547083529779278,0.0,False
5a8f6e295542992414482ac6,501.0736389160156,407.64306640625,194682.84375,0.9531165957450867,0.18882441520690918,218,1.171568164043222,0.0,False
5ae56a0d5542990ba0bbb29c,503.37249755859375,372.23974609375,175162.5625,0.9348224401473999,0.2601054906845093,105,1.264141833342773,0.0,False
5a7e7c725542991319bc94be,515.6871948242188,387.191650390625,176301.09375,0.8829632997512817,0.09476123005151749,124,1.1759884053382343,0.0,False
5ab5dc44554299494045f089,485.7601318359375,402.9851379394531,187502.90625,0.9578491449356079,0.35916975140571594,121,1.1545957223964307,0.0,False
5abbd34d5542993f40c73bc6,499.52728271484375,389.4036560058594,178051.390625,0.9153478741645813,0.3425617814064026,117,1.174208772296505,0.0,False
5ae76d185542997ec2727641,537.8928833007812,400.8810729980469,204885.3125,0.9501659870147705,0.1341552585363388,328,1.274910571025961,0.0,False
5aba725455429901930fa7cc,508.57818603515625,423.8326721191406,198509.625,0.9209359288215637,0.2170291244983673,99,1.1050774182926635,0.0,False
5adfeab455429942ec259b86,487.9026184082031,397.99237060546875,186987.515625,0.9629521369934082,0.09942179173231125,193,1.1804921887783024,0.0,False
5adfa73b55429942ec259ad8,494.768310546875,396.647705078125,181590.96875,0.9253102540969849,0.2001972794532776,88,1.1542087270082548,0.0,False
5a7769a35542993569682d8f,500.6421203613281,421.6014099121094,199019.1875,0.9428997039794922,0.2508629858493805,94,1.119672056539444,0.0,False
5a7797175542992a6e59df10,478.5738525390625,423.68011474609375,192902.34375,0.9513722062110901,0.0936059057712555,135,1.0746358935809837,0.0,False
5ae54c085542992663a4f1c4,510.7552185058594,406.3722839355469,196121.78125,0.9449067711830139,0.1382444202899933,142,1.1876204557348666,0.0,False
5a73235c5542994cef4bc475,485.1246643066406,386.9969177246094,175157.5,0.9329704642295837,0.1664595752954483,118,1.1695363534378205,0.0,False
5ab299d6554299449642c926,495.88385009765625,391.51708984375,184949.5625,0.9526264667510986,0.16990399360656738,111,1.206568159777936,0.0,False
5ab9d7e4554299232ef4a21f,500.18927001953125,399.73358154296875,190909.34375,0.9548215866088867,0.25082871317863464,149,1.1947744181249154,0.0,False
5a8b8b3155429949d91db5d7,540.6510009765625,398.37213134765625,203946.484375,0.9469133615493774,0.08098392933607101,85,1.2851041468549074,0.0,False
5ab965bb554299743d22eb56,535.48486328125,414.7236328125,212900.78125,0.9586747288703918,0.198235422372818,121,1.2378262457667617,0.0,False
5a7f3c8f55429930675136c9,518.6171875,397.4111633300781,193254.9375,0.9376562237739563,0.10868408530950546,100,1.2236310079985782,0.0,False
5a7a1cd85542990783324e65,451.60284423828125,354.5791015625,151723.0625,0.947505533695221,0.31371691823005676,124,1.2067722911131205,0.0,False
5ae13f3c5542997b2ef7d168,525.7623291015625,367.66192626953125,181919.75,0.9411128759384155,0.1163550615310669,162,1.3458062287637618,0.0,False
5a7b2ec755429927d897bf53,542.427490234375,406.8085632324219,210964.125,0.956041693687439,0.11928322166204453,164,1.274760025861763,0.0,False
5a7d598d5542995f4f402262,469.354248046875,407.7105712890625,178301.59375,0.9317566156387329,0.1551450937986374,99,1.0726333129178847,0.0,False
5a735e9155429901807db00d,527.6406860351562,393.0142822265625,197441.140625,0.9521185159683228,0.14423906803131104,147,1.2782652575471403,0.0,False
5ac24d725542996366519966,496.66552734375,405.8519592285156,194528.9375,0.9650560021400452,0.288972944021225,266,1.180997344274546,0.0,False
5a7ce100554299683c1c63b5,511.02178955078125,349.9108581542969,166105.3125,0.9289378523826599,0.253070592880249,75,1.3566527010132992,0.0,False
5ab9debb55429955dce3ed97,533.9480590820312,382.92059326171875,192905.46875,0.9434888362884521,0.13927529752254486,96,1.3156097808630856,0.0,False
5a71380c5542994082a3e68b,521.9569091796875,396.244873046875,198040.0,0.957534909248352,0.34053555130958557,116,1.2613209395839844,0.0,False
5abdd30c5542991f66106052,559.2084350585938,409.2042236328125,221800.21875,0.9692775011062622,0.13642293214797974,170,1.3245908624152378,0.0,False
5a7222b155429971e9dc92c4,520.0194091796875,418.84417724609375,208820.921875,0.9587424993515015,0.21399106085300446,108,1.190334562998687,0.0,False
5ab926bc554299131ca42285,518.6851196289062,354.8514709472656,172893.84375,0.9393536448478699,0.10566049069166183,98,1.3730498653492609,0.0,False
5ab7867c5542992aa3b8c822,549.2870483398438,437.0684509277344,218434.21875,0.9098542928695679,0.09507456421852112,55,1.1434620513979343,0.0,False
5ae236b2554299495565da3e,493.0216979980469,354.52593994140625,154077.03125,0.881503164768219,0.07727610319852829,168,1.225862804101058,0.0,False
5abe6f8455429965af743f03,496.8335266113281,397.4560546875,187531.859375,0.9496750831604004,0.09229570627212524,126,1.1871260227154188,0.0,False
5a8ac4085542992d82986f74,533.7431640625,410.5250549316406,209097.71875,0.9542832374572754,0.18452304601669312,78,1.2407090752662377,0.0,False
5adde5155542997dc7907092,503.3442077636719,396.2376708984375,186039.296875,0.9327901005744934,0.09996823221445084,195,1.1849312823492923,0.0,False
5abb17e75542996cc5e49fa2,516.378173828125,415.0709533691406,205144.375,0.9571266174316406,0.20577435195446014,139,1.1907344758109988,0.20465748803001543,True
5adc6f6255429947ff173961,526.468017578125,406.7433166503906,196071.8125,0.9156358242034912,0.2967412769794464,76,1.1851527054270254,0.018518011022297273,True
5ab969ca55429970cfb8eac9,497.4500427246094,404.53973388671875,192319.21875,0.9556789398193359,0.34180933237075806,174,1.1751689745731713,0.0,False
5ac292175542996366519a14,513.812744140625,390.5543212890625,187029.140625,0.9320151805877686,0.3488466739654541,93,1.226157851649788,0.0,False
5ab9b29c554299743d22ebae,514.9837036132812,386.9869689941406,187889.625,0.9427856802940369,0.15145845711231232,171,1.2546139642316962,0.0,False
